e, G, j2j, j2u, logw1, spelldur1, u2j
1,0.18993,1,0,6.3152,5,0
1,0.84652,0,1,7.495,50.7,0
1,0.16096,1,0,6.2454,18.6,0
0,-1,0,0,-1,17.7,1
1,0.89656,0,1,7.6444,54.55,0
1,0.40547,0,0,6.712,60,0
1,0.43934,1,0,6.7658,8.2,0
1,0.087038,1,0,6.0165,31.45,0
1,0.85388,0,0,7.5146,60,0
1,0.76537,0,1,7.31,19.7,0
1,0.24462,0,0,6.4311,60,0
1,0.71944,0,1,7.2215,36.5,0
1,0.046488,1,0,5.8173,13.8,0
1,0.0035282,1,0,5.1874,7.1,0
1,0.75597,0,1,7.2912,1.1,0
1,0.25074,1,0,6.4431,16.3,0
1,0.88235,0,1,7.5976,13.35,0
1,0.95338,0,1,7.903,12.2,0
1,0.19571,0,1,6.3283,4.75,0
1,0.020312,1,0,5.5891,1.45,0
1,0.62527,0,1,7.0589,4.75,0
1,0.34821,0,1,6.6183,15.25,0
1,0.92016,0,1,7.7338,45.2,0
1,0.74883,0,1,7.2772,14.95,0
0,-1,0,0,-1,0.95,1
1,0.73655,1,0,7.2535,2.55,0
0,-1,0,0,-1,36.75,1
1,0.61816,0,0,7.0473,60,0
1,0.53689,0,1,6.9181,58.35,0
1,0.50036,1,0,6.8611,27.6,0
1,0.0067129,1,0,5.3252,10.05,0
1,0.31981,0,0,6.5698,60,0
0,-1,0,0,-1,2.45,1
1,0.6621,0,0,7.1203,60,0
1,0.16111,1,0,6.2458,56.7,0
1,0.27963,0,1,6.4979,11.65,0
1,0.57743,0,0,6.9819,60,0
1,0.37112,0,0,6.6563,60,0
1,0.94548,0,0,7.8558,60,0
1,0.79343,0,0,7.3688,60,0
1,0.083217,1,0,6.0012,10.25,0
1,0.23778,1,0,6.4175,1.95,0
1,0.56998,0,0,6.9701,60,0
1,0.59273,0,0,7.0062,60,0
1,0.79605,0,0,7.3745,60,0
1,0.94979,0,0,7.8808,60,0
0,-1,0,0,-1,10.6,1
1,0.6731,1,0,7.1391,48.9,0
1,0.63364,1,0,7.0726,8.4,0
0,-1,0,0,-1,6.65,1
1,0.51467,1,0,6.8834,16.5,0
1,0.41748,0,0,6.7312,60,0
1,0.080753,0,0,5.9911,60,0
1,0.54998,0,0,6.9386,60,0
1,0.84989,0,0,7.5039,60,0
1,0.41338,0,1,6.7246,2,0
1,0.21274,0,1,6.3656,7,0
1,0.59923,0,0,7.0167,60,0
1,0.18235,1,0,6.2976,3.45,0
0,-1,0,0,-1,12.45,1
1,0.24417,1,0,6.4302,50.7,0
1,0.1901,0,1,6.3156,45.95,0
1,0.036796,1,0,5.7495,11.75,0
1,0.70895,0,0,7.2023,60,0
1,0.51503,0,0,6.884,60,0
1,0.65544,1,0,7.109,41.5,0
1,0.48383,0,0,6.8354,60,0
1,0.29431,0,0,6.5247,60,0
1,0.15288,1,0,6.2245,26.75,0
1,0.96895,0,1,8.0192,7.6,0
1,0.30118,1,0,6.537,6.6,0
1,0.67063,0,1,7.1348,24.8,0
1,0.96514,0,1,7.9869,20.85,0
1,0.50214,0,0,6.8639,60,0
1,0.075139,0,1,5.9672,59.4,0
1,0.2334,0,0,6.4086,60,0
1,0.23423,0,0,6.4103,60,0
1,0.95297,0,1,7.9004,57,0
1,0.85361,0,1,7.5139,12.2,0
0,-1,0,0,-1,1.15,1
1,0.98401,0,1,8.1924,5.15,0
0,-1,0,0,-1,10.35,1
1,0.89619,0,1,7.6431,57.75,0
1,0.3181,1,0,6.5668,37.1,0
1,0.54124,0,1,6.9249,21.45,0
1,0.56711,1,0,6.9655,11.45,0
1,0.97694,0,1,8.0991,8.1,0
1,0.80076,0,0,7.3849,60,0
1,0.051064,1,0,5.8454,10.95,0
1,0.52543,0,1,6.9002,15.9,0
1,0.45957,1,0,6.7975,24.35,0
1,0.095233,1,0,6.0475,40.6,0
1,0.4389,0,1,6.7651,4.7,0
1,0.94498,0,1,7.8529,12.25,0
1,0.90832,0,0,7.6868,60,0
1,0.013861,0,1,5.4936,0.9,0
1,0.58665,0,1,6.9965,57.85,0
1,0.13478,0,1,6.1749,7.55,0
1,0.32836,1,0,6.5845,59.3,0
1,0.97113,0,1,8.0391,41.65,0
1,0.080086,1,0,5.9883,47.65,0
1,0.26735,1,0,6.475,26.2,0
1,0.5611,1,0,6.9561,14.3,0
1,0.92478,0,1,7.7536,8.3,0
1,0.084514,0,1,6.0064,19.35,0
1,0.37902,0,1,6.6692,9.5,0
0,-1,0,0,-1,0.75,1
1,0.31915,0,0,6.5686,60,0
1,0.42846,1,0,6.7486,54.85,0
1,0.7554,0,0,7.29,60,0
1,0.8026,0,0,7.389,60,0
1,0.96489,0,1,7.985,52.55,0
1,0.65983,0,1,7.1164,11.75,0
1,0.79128,0,1,7.3641,18.3,0
1,0.71607,0,1,7.2153,51.2,0
1,0.15694,0,1,6.2351,50.15,0
1,0.75258,0,0,7.2845,60,0
1,0.31472,1,0,6.5609,3.35,0
0,-1,0,0,-1,1.65,1
1,0.28851,0,1,6.5142,33.05,0
1,0.7649,0,1,7.309,58,0
1,0.58897,0,1,7.0002,6.1,0
0,-1,0,0,-1,28.25,1
1,0.37124,1,0,6.6565,13.5,0
1,0.37115,0,0,6.6564,60,0
1,0.46381,0,0,6.8041,60,0
1,0.60841,0,0,7.0314,60,0
1,0.097357,0,1,6.0552,7.65,0
0,-1,0,0,-1,4.95,1
1,0.33282,1,0,6.5922,26.05,0
1,0.18093,0,1,6.2943,27.6,0
1,0.19996,1,0,6.3378,6.3,0
1,0.046519,1,0,5.8175,38.05,0
1,0.77229,1,0,7.3241,23.5,0
1,0.66346,0,1,7.1226,38.15,0
1,0.59467,0,1,7.0093,27.05,0
1,0.5814,1,0,6.9882,38.75,0
1,0.88217,0,0,7.597,60,0
1,0.57448,0,0,6.9772,60,0
1,0.72804,1,0,7.2375,5.3,0
1,0.20701,1,0,6.3533,27.8,0
1,0.0084569,1,0,5.3772,12.85,0
1,0.61636,0,0,7.0443,60,0
1,0.067899,1,0,5.9342,32.65,0
0,-1,0,0,-1,13.85,1
1,0.077305,1,0,5.9766,19.1,0
1,0.90159,0,1,7.6621,9,0
1,0.93486,0,0,7.8002,60,0
1,0.34584,1,0,6.6143,30.3,0
1,0.70324,0,1,7.192,8.35,0
0,-1,0,0,-1,29.8,1
1,0.84321,1,0,7.4864,5.2,0
0,-1,0,0,-1,7.65,1
1,0.8782,0,1,7.5847,33.95,0
1,0.99791,0,1,8.639,4.35,0
1,0.84596,0,0,7.4935,60,0
0,-1,0,0,-1,21.8,1
1,0.28557,0,1,6.5088,9.5,0
0,-1,0,0,-1,1.8,1
1,0.58955,0,1,7.0011,34.65,0
1,0.54251,1,0,6.9269,52.2,0
1,0.60835,0,0,7.0314,60,0
0,-1,0,0,-1,4.45,1
0,-1,0,0,-1,5.4,1
1,0.1226,1,0,6.1389,12.95,0
1,0.74849,1,0,7.2765,45.2,0
1,0.61528,1,0,7.0426,3.75,0
1,0.36806,0,1,6.6513,12.2,0
1,0.31544,1,0,6.5622,7,0
1,0.2929,1,0,6.5221,41.6,0
1,0.74854,1,0,7.2766,1.25,0
1,0.32591,0,1,6.5803,39.35,0
1,0.03243,1,0,5.714,10,0
1,0.0016447,1,0,5.0352,3.15,0
1,0.62963,0,1,7.066,14.15,0
1,0.56948,0,0,6.9693,60,0
1,0.54531,0,0,6.9312,60,0
1,0.68155,0,0,7.1537,60,0
1,0.33774,1,0,6.6006,37.35,0
0,-1,0,0,-1,1.35,1
1,0.76434,1,0,7.3079,45.95,0
1,0.92083,0,0,7.7366,60,0
1,0.9736,0,0,8.0632,60,0
1,0.15456,1,0,6.2289,25.95,0
1,0.26708,1,0,6.4745,58,0
1,0.12039,1,0,6.1321,20.7,0
1,0.044297,1,0,5.803,17.95,0
1,0.92978,0,1,7.776,48.2,0
1,0.70087,0,1,7.1878,27.05,0
1,0.95352,0,0,7.9039,60,0
1,0.66497,1,0,7.1252,4.05,0
1,0.32843,0,0,6.5847,60,0
1,0.76656,0,1,7.3124,12.5,0
1,0.92265,0,1,7.7444,53.4,0
0,-1,0,0,-1,8.75,1
1,0.11899,0,1,6.1277,0.95,0
1,0.46033,1,0,6.7987,3.75,0
1,0.61313,1,0,7.0391,49.65,0
1,0.53056,0,0,6.9082,60,0
1,0.82525,0,0,7.4416,60,0
1,0.58726,0,0,6.9975,60,0
1,0.63002,0,1,7.0667,48.15,0
1,0.3663,0,1,6.6484,23.45,0
1,0.84626,0,0,7.4943,60,0
1,0.3419,1,0,6.6076,15.25,0
1,0.26246,1,0,6.4657,9.35,0
1,0.39905,0,0,6.7017,60,0
1,0.65752,1,0,7.1125,27.4,0
1,0.16696,1,0,6.2605,1.6,0
1,0.079008,1,0,5.9838,1.7,0
0,-1,0,0,-1,15.05,1
1,0.086919,1,0,6.016,0.2,0
1,0.60135,0,0,7.0201,60,0
1,0.81463,0,1,7.4164,28.7,0
1,0.24832,1,0,6.4384,56.95,0
1,0.95244,0,0,7.897,60,0
1,0.96836,0,1,8.0139,15.2,0
1,0.5789,1,0,6.9842,8.7,0
0,-1,0,0,-1,7.25,1
1,0.40465,1,0,6.7107,41.95,0
1,0.54832,0,0,6.936,60,0
1,0.078387,1,0,5.9812,2.9,0
1,0.17047,0,1,6.2692,1.1,0
1,0.34911,1,0,6.6198,46.55,0
1,0.99927,0,1,8.837,12.55,0
1,0.11975,0,1,6.1301,27.95,0
1,0.84551,0,0,7.4924,60,0
1,0.87405,0,0,7.5721,60,0
1,0.54404,1,0,6.9293,5.35,0
1,0.86214,0,0,7.5375,60,0
1,0.38679,1,0,6.6819,1.15,0
1,0.42997,0,1,6.751,18.1,0
0,-1,0,0,-1,0.9,1
1,0.97313,0,1,8.0584,55.85,0
1,0.6125,0,1,7.0381,4.7,0
1,0.51678,0,1,6.8867,41.25,0
1,0.055059,1,0,5.8684,0.35,0
1,0.96597,0,0,7.9937,60,0
1,0.83535,0,0,7.4664,60,0
1,0.62951,0,1,7.0658,26.4,0
1,0.40471,1,0,6.7108,39,0
1,0.28521,1,0,6.5082,58.15,0
1,0.085176,1,0,6.0091,0.85,0
1,0.4978,0,1,6.8571,18.75,0
1,0.44887,0,1,6.7807,53.3,0
1,0.072661,1,0,5.9562,4.25,0
1,0.60425,0,0,7.0247,60,0
1,0.50905,0,0,6.8747,60,0
1,0.3821,1,0,6.6743,39,0
1,0.064015,1,0,5.9154,19.25,0
1,0.34686,1,0,6.616,18.5,0
1,0.018106,1,0,5.5598,2,0
1,0.66509,0,1,7.1254,3.1,0
1,0.33046,1,0,6.5882,21.4,0
1,0.7263,0,1,7.2342,35,0
1,0.39169,0,0,6.6898,60,0
1,0.018079,0,0,5.5594,60,0
1,0.86037,0,0,7.5325,60,0
1,0.95097,0,0,7.8879,60,0
1,0.8176,0,0,7.4234,60,0
1,0.13968,0,0,6.1888,60,0
0,-1,0,0,-1,5.55,1
1,0.7426,0,0,7.2651,60,0
1,0.72518,0,1,7.2321,6.1,0
1,0.35199,0,1,6.6246,4.95,0
1,0.37872,0,0,6.6688,60,0
1,0.3032,1,0,6.5406,26.05,0
1,0.83519,0,0,7.466,60,0
1,0.12746,1,0,6.1535,41.35,0
1,0.88464,0,1,7.6049,19.45,0
1,0.28703,1,0,6.5115,14.05,0
1,0.61603,0,0,7.0438,60,0
1,0.23783,1,0,6.4176,9.6,0
0,-1,0,0,-1,4.95,1
1,0.48802,1,0,6.8419,36.05,0
1,0.42627,1,0,6.7451,49.1,0
1,0.66722,0,1,7.129,27.65,0
1,0.27766,1,0,6.4943,13.25,0
1,0.31393,0,0,6.5595,60,0
1,0.96636,0,0,7.9969,60,0
1,0.46891,1,0,6.8121,0.85,0
1,0.79835,0,1,7.3796,6.1,0
1,0.44642,0,1,6.7769,0.35,0
1,0.99741,0,0,8.5971,60,0
1,0.90796,0,0,7.6855,60,0
1,0.3297,1,0,6.5868,44.5,0
1,0.05127,1,0,5.8466,5.9,0
1,0.87489,0,1,7.5746,26.95,0
1,0.29421,1,0,6.5245,51.05,0
0,-1,0,0,-1,4.25,1
1,0.03822,0,1,5.7603,5.35,0
1,0.65043,0,0,7.1006,60,0
0,-1,0,0,-1,11.1,1
0,-1,0,0,-1,19.05,1
1,0.69206,1,0,7.1721,58.3,0
0,-1,0,0,-1,10.9,1
1,0.81848,0,0,7.4254,60,0
1,0.85756,0,0,7.5247,60,0
1,0.042547,1,0,5.7912,13.8,0
1,0.99601,0,0,8.5082,60,0
1,0.33208,1,0,6.5909,0.35,0
1,0.77937,0,0,7.3388,60,0
1,0.59563,0,1,7.0109,31.25,0
1,0.41022,1,0,6.7196,28.1,0
1,0.92453,0,1,7.7525,3.6,0
1,0.3438,1,0,6.6108,6.5,0
1,0.49615,0,1,6.8546,22.5,0
1,0.8469,0,0,7.496,60,0
1,0.15817,0,1,6.2383,33.75,0
1,0.52291,0,0,6.8962,60,0
1,0.24585,1,0,6.4335,34.15,0
1,0.54989,0,1,6.9384,26.2,0
1,0.15219,1,0,6.2227,5.3,0
0,-1,0,0,-1,7.65,1
0,-1,0,0,-1,8.3,1
1,0.53051,0,1,6.9081,14.85,0
